session_id,T,Interviewer mentions 30 minutes / half an hour,Participant mentions 30 minutes / half an hour,"Participant mentions before any interviewer mention, or without one",Participant mentions after an interviewer mention
MI-MAINEXP-6724122,2,False,True,True,False
MI-MAINEXP-6727803,3,True,True,True,True
MI-MAINEXP-67381812,1,False,False,False,False
MI-MAINEXP-6739338,3,True,False,False,False
MI-MAINEXP-67420118,1,False,False,False,False
MI-MAINEXP-67447686,2,False,False,False,False
MI-MAINEXP-67460824,1,False,False,False,False
MI-MAINEXP-67513028,3,False,True,True,False
MI-MAINEXP-67552889,3,True,True,False,True
MI-MAINEXP-67574808,0,False,False,False,False
MI-MAINEXP-67583651,0,False,False,False,False
MI-MAINEXP-67670878,3,True,False,False,False
MI-MAINEXP-67721508,0,False,False,False,False
MI-MAINEXP-67732767,2,False,False,False,False
MI-MAINEXP-67744650,1,False,False,False,False
MI-MAINEXP-67782285,1,True,True,True,False
MI-MAINEXP-67933062,1,False,False,False,False
MI-MAINEXP-68024721,3,True,True,True,False
MI-MAINEXP-68033030,3,True,True,False,True
MI-MAINEXP-6803492,0,False,False,False,False
MI-MAINEXP-68049820,1,False,False,False,False
MI-MAINEXP-68050113,0,False,False,False,False
MI-MAINEXP-6811016,3,True,False,False,False
MI-MAINEXP-68114769,1,False,False,False,False
MI-MAINEXP-6812013,2,False,False,False,False
MI-MAINEXP-68124262,0,False,False,False,False
MI-MAINEXP-68143025,2,False,False,False,False
MI-MAINEXP-68173432,2,False,False,False,False
MI-MAINEXP-68205916,0,False,False,False,False
MI-MAINEXP-6822384,3,True,False,False,False
MI-MAINEXP-68247723,1,False,False,False,False
MI-MAINEXP-6829333,3,True,True,False,True
MI-MAINEXP-68338310,3,False,False,False,False
MI-MAINEXP-68410976,3,False,False,False,False
MI-MAINEXP-68471945,1,False,False,False,False
MI-MAINEXP-68475984,0,False,False,False,False
MI-MAINEXP-68476972,2,False,False,False,False
MI-MAINEXP-68603466,1,False,False,False,False
MI-MAINEXP-68608259,2,False,False,False,False
MI-MAINEXP-68636750,1,False,False,False,False
MI-MAINEXP-68728502,3,False,False,False,False
MI-MAINEXP-68730924,0,False,False,False,False
MI-MAINEXP-68732727,2,False,False,False,False
MI-MAINEXP-68800789,0,True,True,True,False
MI-MAINEXP-68842690,3,True,True,True,True
MI-MAINEXP-68884239,2,False,False,False,False
MI-MAINEXP-68918500,3,True,True,True,True
MI-MAINEXP-68919971,3,True,True,False,True
MI-MAINEXP-68942135,1,False,False,False,False
MI-MAINEXP-68963155,3,True,False,False,False
MI-MAINEXP-68996316,2,False,False,False,False
MI-MAINEXP-69010166,1,False,False,False,False
MI-MAINEXP-69072337,2,False,False,False,False
MI-MAINEXP-69115784,2,False,True,True,False
MI-MAINEXP-69118858,3,True,True,False,True
MI-MAINEXP-69163441,3,True,True,False,True
MI-MAINEXP-69213942,1,True,True,True,False
MI-MAINEXP-69320811,0,False,False,False,False
MI-MAINEXP-69347922,1,True,True,True,True
MI-MAINEXP-69358937,2,False,True,True,False
MI-MAINEXP-69375232,0,False,False,False,False
MI-MAINEXP-69411779,3,True,True,True,False
MI-MAINEXP-69531757,1,False,False,False,False
MI-MAINEXP-69704756,1,False,False,False,False
MI-MAINEXP-69720926,0,False,False,False,False
MI-MAINEXP-69797779,0,False,False,False,False
MI-MAINEXP-69811021,1,False,False,False,False
MI-MAINEXP-69834586,0,False,False,False,False
MI-MAINEXP-69847664,2,False,False,False,False
MI-MAINEXP-69872646,3,True,True,True,True
MI-MAINEXP-6992331,2,False,False,False,False
MI-MAINEXP-69935489,1,False,False,False,False
MI-MAINEXP-69988128,2,False,False,False,False
MI-MAINEXP-69999531,0,False,False,False,False
MI-MAINEXP-70005348,1,False,False,False,False
MI-MAINEXP-70019678,0,True,True,True,False
MI-MAINEXP-70066492,0,False,False,False,False
MI-MAINEXP-70081473,1,False,False,False,False
MI-MAINEXP-70155780,2,False,False,False,False
MI-MAINEXP-70205637,3,True,True,True,True
MI-MAINEXP-70215756,3,True,True,False,True
MI-MAINEXP-70219644,0,False,False,False,False
MI-MAINEXP-70225802,1,False,False,False,False
MI-MAINEXP-70238045,2,False,False,False,False
MI-MAINEXP-70292058,3,False,False,False,False
MI-MAINEXP-70357434,2,False,False,False,False
MI-MAINEXP-70362234,0,False,False,False,False
MI-MAINEXP-70394962,2,False,False,False,False
MI-MAINEXP-70398420,3,False,False,False,False
MI-MAINEXP-7050126,2,False,False,False,False
MI-MAINEXP-70503133,0,True,True,True,False
MI-MAINEXP-70548468,3,False,False,False,False
MI-MAINEXP-70619438,1,False,False,False,False
MI-MAINEXP-7063203,1,False,False,False,False
MI-MAINEXP-70633849,1,False,False,False,False
MI-MAINEXP-70639475,1,False,False,False,False
MI-MAINEXP-7064266,0,False,False,False,False
MI-MAINEXP-70718506,1,False,False,False,False
MI-MAINEXP-70730555,3,False,False,False,False
MI-MAINEXP-70767194,1,False,False,False,False
MI-MAINEXP-7079657,3,True,True,True,True
MI-MAINEXP-70797792,1,False,False,False,False
MI-MAINEXP-70808569,0,False,False,False,False
MI-MAINEXP-70940442,2,False,False,False,False
MI-MAINEXP-70951543,3,True,False,False,False
MI-MAINEXP-70954597,3,True,True,False,True
MI-MAINEXP-70996910,3,True,True,True,True
MI-MAINEXP-71012130,2,False,False,False,False
MI-MAINEXP-71066806,0,False,False,False,False
MI-MAINEXP-71075523,0,False,False,False,False
MI-MAINEXP-71075688,3,True,True,False,True
MI-MAINEXP-71076021,0,False,False,False,False
MI-MAINEXP-71109115,1,False,True,True,False
MI-MAINEXP-7113383,2,False,False,False,False
MI-MAINEXP-71184333,2,False,False,False,False
MI-MAINEXP-71198938,0,False,False,False,False
MI-MAINEXP-7132643,1,False,False,False,False
MI-MAINEXP-71356663,0,False,False,False,False
MI-MAINEXP-7140600,0,False,False,False,False
MI-MAINEXP-71408320,3,False,False,False,False
MI-MAINEXP-71418062,3,True,False,False,False
MI-MAINEXP-71429386,3,True,True,False,True
MI-MAINEXP-71443808,3,False,False,False,False
MI-MAINEXP-71456335,3,False,False,False,False
MI-MAINEXP-71521289,2,False,False,False,False
MI-MAINEXP-71593717,0,False,False,False,False
MI-MAINEXP-71648484,1,False,False,False,False
MI-MAINEXP-71805988,1,False,False,False,False
MI-MAINEXP-71883198,0,False,False,False,False
MI-MAINEXP-71951559,2,False,False,False,False
MI-MAINEXP-71953819,0,True,True,True,False
MI-MAINEXP-72024462,1,False,False,False,False
MI-MAINEXP-72026216,0,False,False,False,False
MI-MAINEXP-72132107,3,True,False,False,False
MI-MAINEXP-72158208,0,False,False,False,False
MI-MAINEXP-72169972,2,False,False,False,False
MI-MAINEXP-72203823,2,False,False,False,False
MI-MAINEXP-7232084,0,True,False,False,False
MI-MAINEXP-72368318,2,False,False,False,False
MI-MAINEXP-72378313,2,False,False,False,False
MI-MAINEXP-72464843,2,True,True,True,False
MI-MAINEXP-72473852,2,False,False,False,False
MI-MAINEXP-72505091,3,False,False,False,False
MI-MAINEXP-72517803,2,False,False,False,False
MI-MAINEXP-72556945,3,False,False,False,False
MI-MAINEXP-72590897,3,True,True,True,True
MI-MAINEXP-72607583,3,True,True,True,True
MI-MAINEXP-72618969,2,False,False,False,False
MI-MAINEXP-72654966,0,False,False,False,False
MI-MAINEXP-7269762,1,False,False,False,False
MI-MAINEXP-72710041,3,True,True,False,True
MI-MAINEXP-72741981,0,False,False,False,False
MI-MAINEXP-72766283,3,True,False,False,False
MI-MAINEXP-72801530,0,False,False,False,False
MI-MAINEXP-72830916,1,False,False,False,False
MI-MAINEXP-72869632,0,False,False,False,False
MI-MAINEXP-72949393,1,False,False,False,False
MI-MAINEXP-72988667,1,False,False,False,False
MI-MAINEXP-73019935,2,False,False,False,False
MI-MAINEXP-73153759,1,False,False,False,False
MI-MAINEXP-73194716,1,False,False,False,False
MI-MAINEXP-73212814,1,False,False,False,False
MI-MAINEXP-73220843,1,False,False,False,False
MI-MAINEXP-73275913,2,False,False,False,False
MI-MAINEXP-73278561,0,True,True,True,False
MI-MAINEXP-73363170,1,True,True,True,False
MI-MAINEXP-73364606,3,True,False,False,False
MI-MAINEXP-73502972,2,False,False,False,False
MI-MAINEXP-73511617,0,False,False,False,False
MI-MAINEXP-73519534,3,True,True,False,True
MI-MAINEXP-73523105,0,False,False,False,False
MI-MAINEXP-73587102,1,False,False,False,False
MI-MAINEXP-73591439,0,False,False,False,False
MI-MAINEXP-73642632,3,True,True,False,True
MI-MAINEXP-73662730,0,False,False,False,False
MI-MAINEXP-73674744,3,True,False,False,False
MI-MAINEXP-73679302,2,False,False,False,False
MI-MAINEXP-73682177,1,False,False,False,False
MI-MAINEXP-73742707,1,False,False,False,False
MI-MAINEXP-73752017,0,True,True,True,False
MI-MAINEXP-73787448,1,False,False,False,False
MI-MAINEXP-73837298,2,False,False,False,False
MI-MAINEXP-73848514,1,False,False,False,False
MI-MAINEXP-73900420,2,False,False,False,False
MI-MAINEXP-73981914,2,False,False,False,False
MI-MAINEXP-73999531,2,False,False,False,False
MI-MAINEXP-74030806,3,True,False,False,False
MI-MAINEXP-74053592,0,False,False,False,False
MI-MAINEXP-74090005,1,False,False,False,False
MI-MAINEXP-74092448,0,False,False,False,False
MI-MAINEXP-74099764,1,False,False,False,False
MI-MAINEXP-74138342,1,False,False,False,False
MI-MAINEXP-74204423,2,False,False,False,False
MI-MAINEXP-74255323,1,False,False,False,False
MI-MAINEXP-7433287,0,False,False,False,False
MI-MAINEXP-74376391,3,False,False,False,False
MI-MAINEXP-74401939,2,False,False,False,False
MI-MAINEXP-74405626,1,False,False,False,False
MI-MAINEXP-74685857,3,False,False,False,False
MI-MAINEXP-74723096,1,False,False,False,False
MI-MAINEXP-74756141,1,False,False,False,False
MI-MAINEXP-74882335,1,False,False,False,False
MI-MAINEXP-74904497,0,False,False,False,False
MI-MAINEXP-74939272,3,True,False,False,False
MI-MAINEXP-74981786,3,True,True,False,True
MI-MAINEXP-74991543,1,False,False,False,False
MI-MAINEXP-75023404,2,False,False,False,False
MI-MAINEXP-75024163,3,False,False,False,False
MI-MAINEXP-7505615,3,False,False,False,False
MI-MAINEXP-75070896,3,True,True,False,True
MI-MAINEXP-7509030,1,False,False,False,False
MI-MAINEXP-75144449,0,True,True,True,False
MI-MAINEXP-75144977,1,False,False,False,False
MI-MAINEXP-7524866,1,False,False,False,False
MI-MAINEXP-75258705,3,True,True,True,True
MI-MAINEXP-75313251,3,False,False,False,False
MI-MAINEXP-75340530,2,False,False,False,False
MI-MAINEXP-75342078,0,True,True,True,False
MI-MAINEXP-75343273,1,False,False,False,False
MI-MAINEXP-7534920,2,False,False,False,False
MI-MAINEXP-75372760,1,False,False,False,False
MI-MAINEXP-75431803,1,False,False,False,False
MI-MAINEXP-75437094,2,False,False,False,False
MI-MAINEXP-75548879,0,False,False,False,False
MI-MAINEXP-75559878,3,True,False,False,False
MI-MAINEXP-75572375,2,False,False,False,False
MI-MAINEXP-75620453,0,False,False,False,False
MI-MAINEXP-75660840,0,False,False,False,False
MI-MAINEXP-75682217,2,False,False,False,False
MI-MAINEXP-75701257,1,False,False,False,False
MI-MAINEXP-75748705,2,False,False,False,False
MI-MAINEXP-75763464,3,False,False,False,False
MI-MAINEXP-75764278,2,False,False,False,False
MI-MAINEXP-75765849,0,False,False,False,False
MI-MAINEXP-75768258,1,False,False,False,False
MI-MAINEXP-75790594,0,False,False,False,False
MI-MAINEXP-75838934,1,False,False,False,False
MI-MAINEXP-75866246,3,True,False,False,False
MI-MAINEXP-75967511,1,False,False,False,False
MI-MAINEXP-75977807,0,True,False,False,False
MI-MAINEXP-75983799,0,False,False,False,False
MI-MAINEXP-75995926,0,False,False,False,False
MI-MAINEXP-76022442,2,False,False,False,False
MI-MAINEXP-7602368,1,False,False,False,False
MI-MAINEXP-76132711,0,False,False,False,False
MI-MAINEXP-76176987,2,True,True,True,False
MI-MAINEXP-7635713,3,True,False,False,False
MI-MAINEXP-76368687,1,False,False,False,False
MI-MAINEXP-76371121,0,False,False,False,False
MI-MAINEXP-76408922,2,False,False,False,False
MI-MAINEXP-7641852,3,True,False,False,False
MI-MAINEXP-76455616,1,False,False,False,False
MI-MAINEXP-76485355,1,False,False,False,False
MI-MAINEXP-76547267,1,False,False,False,False
MI-MAINEXP-76561142,1,False,False,False,False
MI-MAINEXP-76561478,0,True,True,True,False
MI-MAINEXP-76606210,1,False,False,False,False
MI-MAINEXP-76607480,0,False,False,False,False
MI-MAINEXP-76636642,1,False,False,False,False
MI-MAINEXP-76684834,1,False,False,False,False
MI-MAINEXP-76737843,2,False,False,False,False
MI-MAINEXP-76798194,2,False,True,True,False
MI-MAINEXP-76814407,3,True,True,True,True
MI-MAINEXP-76894371,0,False,False,False,False
MI-MAINEXP-76940378,1,False,True,True,False
MI-MAINEXP-76992702,0,True,True,True,False
MI-MAINEXP-77031973,1,False,False,False,False
MI-MAINEXP-77057131,0,False,True,True,False
MI-MAINEXP-77064982,3,True,True,True,True
MI-MAINEXP-77070993,2,False,False,False,False
MI-MAINEXP-77081871,1,False,False,False,False
MI-MAINEXP-77188042,0,True,True,True,False
MI-MAINEXP-77188093,0,False,False,False,False
MI-MAINEXP-7723050,0,False,False,False,False
MI-MAINEXP-77257957,2,False,False,False,False
MI-MAINEXP-77266176,0,False,False,False,False
MI-MAINEXP-77325137,1,False,False,False,False
MI-MAINEXP-77343440,3,False,False,False,False
MI-MAINEXP-77388223,3,False,False,False,False
MI-MAINEXP-77416385,2,False,False,False,False
MI-MAINEXP-77433360,1,False,False,False,False
MI-MAINEXP-77456304,0,False,False,False,False
MI-MAINEXP-77458956,1,True,True,True,False
MI-MAINEXP-7747181,1,False,False,False,False
MI-MAINEXP-77473223,3,True,True,False,True
MI-MAINEXP-7750069,0,True,True,True,False
MI-MAINEXP-77507573,1,False,False,False,False
MI-MAINEXP-77510154,3,True,False,False,False
MI-MAINEXP-77639613,2,True,True,True,False
MI-MAINEXP-77759533,3,False,False,False,False
MI-MAINEXP-77829110,3,False,False,False,False
MI-MAINEXP-77893100,2,False,False,False,False
MI-MAINEXP-77906440,2,False,False,False,False
MI-MAINEXP-77915217,3,False,False,False,False
MI-MAINEXP-77981987,1,False,False,False,False
MI-MAINEXP-78007472,1,False,False,False,False
MI-MAINEXP-78045359,0,False,False,False,False
MI-MAINEXP-78068821,2,False,False,False,False
MI-MAINEXP-78111180,3,True,True,True,False
MI-MAINEXP-7812435,2,False,False,False,False
MI-MAINEXP-78126396,2,False,True,True,False
MI-MAINEXP-7813155,2,True,True,True,False
MI-MAINEXP-78153051,1,False,False,False,False
MI-MAINEXP-78171938,3,True,False,False,False
MI-MAINEXP-78241451,1,False,False,False,False
MI-MAINEXP-78247574,3,True,False,False,False
MI-MAINEXP-78306739,0,False,False,False,False
MI-MAINEXP-78363721,3,True,False,False,False
MI-MAINEXP-78380712,0,False,False,False,False
MI-MAINEXP-78426653,1,False,True,True,False
MI-MAINEXP-78436121,0,False,False,False,False
MI-MAINEXP-7847124,3,True,False,False,False
MI-MAINEXP-78488712,2,False,False,False,False
MI-MAINEXP-78548838,2,False,False,False,False
MI-MAINEXP-78556945,3,True,True,True,True
MI-MAINEXP-78617062,2,False,False,False,False
MI-MAINEXP-78681084,1,False,False,False,False
MI-MAINEXP-78707624,0,False,False,False,False
MI-MAINEXP-78714419,1,False,False,False,False
MI-MAINEXP-7871884,1,True,True,True,False
MI-MAINEXP-78767546,3,True,False,False,False
MI-MAINEXP-78809736,2,False,False,False,False
MI-MAINEXP-78832977,1,False,True,True,False
MI-MAINEXP-78862088,2,False,False,False,False
MI-MAINEXP-78879093,1,False,False,False,False
MI-MAINEXP-78894770,2,False,False,False,False
MI-MAINEXP-78951899,2,False,False,False,False
MI-MAINEXP-78961637,2,False,False,False,False
MI-MAINEXP-78969826,0,False,False,False,False
MI-MAINEXP-7904771,2,False,False,False,False
MI-MAINEXP-79050810,3,False,False,False,False
MI-MAINEXP-79053884,1,False,False,False,False
MI-MAINEXP-79098637,1,False,False,False,False
MI-MAINEXP-79126774,3,False,False,False,False
MI-MAINEXP-79190693,1,False,False,False,False
MI-MAINEXP-79198286,1,False,False,False,False
MI-MAINEXP-79199524,3,False,False,False,False
MI-MAINEXP-79206277,3,True,False,False,False
MI-MAINEXP-79248693,1,False,False,False,False
MI-MAINEXP-79255388,0,False,False,False,False
MI-MAINEXP-79287037,3,False,False,False,False
MI-MAINEXP-79304243,1,False,False,False,False
MI-MAINEXP-79323120,1,False,False,False,False
MI-MAINEXP-79333189,1,False,False,False,False
MI-MAINEXP-79361902,3,False,False,False,False
MI-MAINEXP-79481718,1,True,True,True,False
MI-MAINEXP-7949597,2,False,False,False,False
MI-MAINEXP-79502778,0,False,False,False,False
MI-MAINEXP-79507267,0,False,False,False,False
MI-MAINEXP-79511870,1,False,False,False,False
MI-MAINEXP-79561429,3,True,True,False,True
MI-MAINEXP-79615422,3,True,False,False,False
MI-MAINEXP-79671319,2,False,False,False,False
MI-MAINEXP-79672345,1,False,False,False,False
MI-MAINEXP-79732711,2,False,False,False,False
MI-MAINEXP-79757730,3,True,False,False,False
MI-MAINEXP-79772136,1,False,False,False,False
MI-MAINEXP-7977253,1,False,False,False,False
MI-MAINEXP-79774815,3,True,True,True,True
MI-MAINEXP-79796109,1,False,False,False,False
MI-MAINEXP-79815538,3,False,False,False,False
MI-MAINEXP-79859636,1,False,False,False,False
MI-MAINEXP-79929270,1,False,False,False,False
MI-MAINEXP-79971204,0,False,False,False,False
MI-MAINEXP-7998616,0,False,False,False,False
MI-MAINEXP-7998657,2,False,False,False,False
MI-MAINEXP-80029285,0,False,False,False,False
MI-MAINEXP-80038969,1,False,False,False,False
MI-MAINEXP-80042235,1,False,False,False,False
MI-MAINEXP-80110328,3,True,True,True,True
MI-MAINEXP-80144020,3,True,False,False,False
MI-MAINEXP-80168986,3,True,True,True,False
MI-MAINEXP-80180388,3,False,False,False,False
MI-MAINEXP-8018482,0,False,True,True,False
MI-MAINEXP-80202246,1,True,True,True,False
MI-MAINEXP-80218327,3,False,False,False,False
MI-MAINEXP-8025347,0,False,False,False,False
MI-MAINEXP-80257136,3,True,True,False,True
MI-MAINEXP-80358469,2,False,False,False,False
MI-MAINEXP-80392135,0,False,False,False,False
MI-MAINEXP-80491595,2,False,False,False,False
MI-MAINEXP-80516091,1,False,False,False,False
MI-MAINEXP-8052091,2,False,False,False,False
MI-MAINEXP-80567340,1,False,False,False,False
MI-MAINEXP-80581864,2,False,False,False,False
MI-MAINEXP-80608403,1,False,False,False,False
MI-MAINEXP-80619463,0,False,False,False,False
MI-MAINEXP-80656772,3,True,True,False,True
MI-MAINEXP-80662232,1,False,False,False,False
MI-MAINEXP-8067706,0,False,False,False,False
MI-MAINEXP-80721606,1,False,False,False,False
MI-MAINEXP-80738581,1,False,False,False,False
MI-MAINEXP-8093695,3,True,True,True,True
MI-MAINEXP-80946731,1,False,False,False,False
MI-MAINEXP-81012267,2,False,False,False,False
MI-MAINEXP-81032192,1,False,False,False,False
MI-MAINEXP-81062978,3,True,True,False,True
MI-MAINEXP-81074228,2,False,False,False,False
MI-MAINEXP-81077663,1,True,True,True,False
MI-MAINEXP-81162393,0,False,False,False,False
MI-MAINEXP-81166420,1,False,False,False,False
MI-MAINEXP-8117809,0,False,False,False,False
MI-MAINEXP-81183483,3,False,False,False,False
MI-MAINEXP-81191268,3,True,False,False,False
MI-MAINEXP-81210858,2,False,False,False,False
MI-MAINEXP-8124008,2,False,False,False,False
MI-MAINEXP-81266716,1,False,False,False,False
MI-MAINEXP-81412239,3,True,False,False,False
MI-MAINEXP-81527218,3,True,False,False,False
MI-MAINEXP-81550193,3,True,True,True,True
MI-MAINEXP-81607188,3,False,False,False,False
MI-MAINEXP-81615809,1,False,False,False,False
MI-MAINEXP-8164886,1,False,False,False,False
MI-MAINEXP-81679924,2,False,False,False,False
MI-MAINEXP-81793620,1,True,True,True,True
MI-MAINEXP-81833277,3,True,True,False,True
MI-MAINEXP-81866450,3,False,False,False,False
MI-MAINEXP-81872917,0,False,False,False,False
MI-MAINEXP-81873630,0,False,False,False,False
MI-MAINEXP-81942889,1,False,False,False,False
MI-MAINEXP-81964025,0,False,False,False,False
MI-MAINEXP-81994516,2,False,False,False,False
MI-MAINEXP-81998577,2,False,False,False,False
MI-MAINEXP-82048769,2,False,False,False,False
MI-MAINEXP-8208542,3,False,False,False,False
MI-MAINEXP-82107404,3,False,False,False,False
MI-MAINEXP-82144178,3,True,True,False,True
MI-MAINEXP-82205832,3,True,True,True,False
MI-MAINEXP-82225794,0,False,False,False,False
MI-MAINEXP-82273717,3,True,True,False,True
MI-MAINEXP-82277198,1,False,False,False,False
MI-MAINEXP-82304103,2,False,False,False,False
MI-MAINEXP-82338576,1,False,False,False,False
MI-MAINEXP-8234675,1,False,False,False,False
MI-MAINEXP-82371667,1,False,False,False,False
MI-MAINEXP-82382382,1,False,False,False,False
MI-MAINEXP-82406634,3,True,False,False,False
MI-MAINEXP-82431886,2,False,False,False,False
MI-MAINEXP-8244058,1,False,False,False,False
MI-MAINEXP-82447591,3,True,False,False,False
MI-MAINEXP-82490431,1,False,False,False,False
MI-MAINEXP-82506993,1,False,False,False,False
MI-MAINEXP-8256639,2,False,True,True,False
MI-MAINEXP-82582211,0,False,False,False,False
MI-MAINEXP-82597217,0,True,True,False,True
MI-MAINEXP-82618917,2,False,False,False,False
MI-MAINEXP-82622402,2,False,False,False,False
MI-MAINEXP-82636312,3,True,False,False,False
MI-MAINEXP-82668665,0,False,False,False,False
MI-MAINEXP-8271624,2,False,False,False,False
MI-MAINEXP-82746453,3,False,False,False,False
MI-MAINEXP-82764912,1,False,False,False,False
MI-MAINEXP-82785189,1,False,False,False,False
MI-MAINEXP-8281137,3,False,False,False,False
MI-MAINEXP-82819439,3,True,True,False,True
MI-MAINEXP-82823850,2,False,False,False,False
MI-MAINEXP-82887723,3,True,False,False,False
MI-MAINEXP-82915051,1,False,False,False,False
MI-MAINEXP-82925197,1,True,True,True,False
MI-MAINEXP-82935680,1,False,False,False,False
MI-MAINEXP-82947425,1,False,False,False,False
MI-MAINEXP-83033735,3,False,False,False,False
MI-MAINEXP-83036369,0,False,False,False,False
MI-MAINEXP-83043580,0,True,True,True,False
MI-MAINEXP-83097641,3,False,False,False,False
MI-MAINEXP-83173953,2,False,False,False,False
MI-MAINEXP-83174607,3,True,True,False,True
MI-MAINEXP-83207121,2,False,False,False,False
MI-MAINEXP-83209655,2,True,True,True,False
MI-MAINEXP-83213599,1,False,False,False,False
MI-MAINEXP-83253055,2,False,False,False,False
MI-MAINEXP-83274718,3,True,False,False,False
MI-MAINEXP-83298413,1,False,False,False,False
MI-MAINEXP-83349444,1,False,False,False,False
MI-MAINEXP-83361536,0,False,False,False,False
MI-MAINEXP-83373105,2,True,True,True,False
MI-MAINEXP-83391707,3,True,True,False,True
MI-MAINEXP-83391920,3,True,False,False,False
MI-MAINEXP-83397685,0,False,True,True,False
MI-MAINEXP-83440665,1,False,False,False,False
MI-MAINEXP-83455285,1,False,False,False,False
MI-MAINEXP-83456426,1,False,False,False,False
MI-MAINEXP-8353025,1,True,True,True,True
MI-MAINEXP-83530824,0,False,False,False,False
MI-MAINEXP-83558140,1,False,False,False,False
MI-MAINEXP-83581770,0,False,False,False,False
MI-MAINEXP-83675723,2,False,False,False,False
MI-MAINEXP-83683815,2,False,False,False,False
MI-MAINEXP-83684704,1,False,False,False,False
MI-MAINEXP-83687757,0,False,False,False,False
MI-MAINEXP-83748074,1,False,False,False,False
MI-MAINEXP-83765481,0,False,False,False,False
MI-MAINEXP-83781228,0,False,False,False,False
MI-MAINEXP-83854215,1,False,False,False,False
MI-MAINEXP-83876795,1,False,False,False,False
MI-MAINEXP-83890789,0,False,False,False,False
MI-MAINEXP-83912433,1,False,False,False,False
MI-MAINEXP-83928547,1,False,False,False,False
MI-MAINEXP-8396731,2,False,False,False,False
MI-MAINEXP-84018095,1,False,False,False,False
MI-MAINEXP-84060145,2,True,True,True,False
MI-MAINEXP-84112025,0,False,False,False,False
MI-MAINEXP-84117585,0,False,False,False,False
MI-MAINEXP-84164096,3,True,False,False,False
MI-MAINEXP-84216284,1,False,False,False,False
MI-MAINEXP-84238611,1,False,False,False,False
MI-MAINEXP-84250892,2,False,False,False,False
MI-MAINEXP-84260732,3,True,True,True,True
MI-MAINEXP-84290575,1,False,False,False,False
MI-MAINEXP-84295096,0,False,True,True,False
MI-MAINEXP-84331013,1,False,False,False,False
MI-MAINEXP-84365557,0,False,False,False,False
MI-MAINEXP-84368344,3,True,True,False,True
MI-MAINEXP-84378396,3,True,True,False,True
MI-MAINEXP-84412699,1,False,False,False,False
MI-MAINEXP-84419569,1,False,False,False,False
MI-MAINEXP-84472905,0,False,False,False,False
MI-MAINEXP-84479039,2,False,False,False,False
MI-MAINEXP-84505627,1,False,False,False,False
MI-MAINEXP-84568329,2,False,False,False,False
MI-MAINEXP-84574778,0,False,False,False,False
MI-MAINEXP-8463065,0,False,False,False,False
MI-MAINEXP-84652900,1,False,False,False,False
MI-MAINEXP-84670884,3,False,False,False,False
MI-MAINEXP-84753099,2,False,False,False,False
MI-MAINEXP-84757194,0,False,False,False,False
MI-MAINEXP-84772451,3,False,False,False,False
MI-MAINEXP-84788186,2,False,True,True,False
MI-MAINEXP-8480160,2,False,False,False,False
MI-MAINEXP-84812547,2,False,False,False,False
MI-MAINEXP-84819796,1,False,False,False,False
MI-MAINEXP-84831700,1,False,False,False,False
MI-MAINEXP-84847086,0,False,False,False,False
MI-MAINEXP-84861485,3,False,False,False,False
MI-MAINEXP-84861667,3,True,False,False,False
MI-MAINEXP-84871292,3,True,True,False,True
MI-MAINEXP-84945319,3,True,False,False,False
MI-MAINEXP-84987978,2,False,False,False,False
MI-MAINEXP-84990749,0,True,False,False,False
MI-MAINEXP-85062423,0,False,False,False,False
MI-MAINEXP-85150321,0,False,False,False,False
MI-MAINEXP-85196325,2,False,False,False,False
MI-MAINEXP-85273425,2,False,False,False,False
MI-MAINEXP-85292120,2,False,False,False,False
MI-MAINEXP-8530439,0,False,False,False,False
MI-MAINEXP-85306659,3,True,False,False,False
MI-MAINEXP-85328104,2,False,False,False,False
MI-MAINEXP-85338404,0,False,True,True,False
MI-MAINEXP-85376699,0,False,False,False,False
MI-MAINEXP-85386951,1,True,True,True,False
MI-MAINEXP-85524530,3,False,True,True,False
MI-MAINEXP-85543568,3,False,True,True,False
MI-MAINEXP-85557399,1,False,True,True,False
MI-MAINEXP-85588104,2,False,True,True,False
MI-MAINEXP-85627477,1,False,False,False,False
MI-MAINEXP-85665344,0,False,False,False,False
MI-MAINEXP-85672762,2,False,False,False,False
MI-MAINEXP-85674054,3,True,True,True,True
MI-MAINEXP-8572552,0,False,False,False,False
MI-MAINEXP-85729158,0,False,True,True,False
MI-MAINEXP-85755801,2,False,False,False,False
MI-MAINEXP-85757667,0,False,False,False,False
MI-MAINEXP-85794077,0,False,False,False,False
MI-MAINEXP-8581855,0,False,True,True,False
MI-MAINEXP-85825958,1,False,False,False,False
MI-MAINEXP-85832559,1,False,False,False,False
MI-MAINEXP-85878474,3,True,True,False,True
MI-MAINEXP-85911780,0,False,False,False,False
MI-MAINEXP-8595190,2,False,False,False,False
MI-MAINEXP-85997104,1,False,False,False,False
MI-MAINEXP-86068297,3,True,False,False,False
MI-MAINEXP-86085677,0,False,False,False,False
MI-MAINEXP-86113900,0,False,False,False,False
MI-MAINEXP-86121606,2,False,False,False,False
MI-MAINEXP-86153874,0,False,False,False,False
MI-MAINEXP-86201601,1,False,False,False,False
MI-MAINEXP-86209023,3,True,False,False,False
MI-MAINEXP-86219227,1,True,True,True,False
MI-MAINEXP-86221443,1,False,False,False,False
MI-MAINEXP-86233718,0,False,False,False,False
